name,name_ascii,isCapital,latCentre,longCentre,iso2,iso3,countrySubIso
Leeds,Leeds,0,53.7997,-1.5492,GB,GBR,NULL
Sacramento,Sacramento,0,38.5667,-121.4683,US,USA,NULL
Blantyre,Blantyre,0,-15.7861,35.0058,MW,MWI,NULL
Tainan,Tainan,0,22.9833,120.1833,TW,TWN,NULL
Zhuhai,Zhuhai,0,22.2769,113.5678,CN,CHN,NULL
Bucharest,Bucharest,1,44.4,26.0833,RO,ROU,NULL
Wuwei,Wuwei,0,37.9278,102.6329,CN,CHN,NULL
Bhop?l,Bhopal,0,23.25,77.4167,IN,IND,NULL
Curitiba,Curitiba,0,-25.4297,-49.2719,BR,BRA,NULL
Multan,Multan,0,30.1978,71.4711,PK,PAK,NULL
Xiping,Xiping,0,40.08,113.3,CN,CHN,NULL
Asunción,Asuncion,1,-25.3,-57.6333,PY,PRY,NULL
Saidu Sharif,Saidu Sharif,0,34.75,72.3572,PK,PAK,NULL
Hamburg,Hamburg,0,53.55,10,DE,DEU,NULL
Meru,Meru,0,0.05,37.65,KE,KEN,NULL
Brazzaville,Brazzaville,1,-4.2667,15.2833,CG,COG,NULL
Orlando,Orlando,0,28.4772,-81.3369,US,USA,NULL
Mersin,Mersin,0,36.8,34.6167,TR,TUR,NULL
Ky?to,Kyoto,0,35.0111,135.7669,JP,JPN,NULL
Manaus,Manaus,0,-3.1,-60.0167,BR,BRA,NULL
Liaoyang,Liaoyang,0,41.2643,123.1772,CN,CHN,NULL
Baiyin,Baiyin,0,36.5448,104.1766,CN,CHN,NULL
San Jose,San Jose,0,37.3019,-121.8486,US,USA,NULL
Warsaw,Warsaw,1,52.2167,21.0333,PL,POL,NULL
Shengli,Shengli,0,37.45,118.4667,CN,CHN,NULL
Lubumbashi,Lubumbashi,0,-11.6697,27.4581,CD,COD,NULL
Haikou,Haikou,0,20.02,110.32,CN,CHN,NULL
Damascus,Damascus,1,33.5131,36.2919,SY,SYR,NULL
Shuyangzha,Shuyangzha,0,34.1299,118.7734,CN,CHN,NULL
Brussels,Brussels,1,50.8333,4.3333,BE,BEL,NULL
E?fah?n,Esfahan,0,32.6447,51.6675,IR,IRN,NULL
Budapest,Budapest,1,47.4983,19.0408,HU,HUN,NULL
Heihe,Heihe,0,50.2458,127.4886,CN,CHN,NULL
Lusaka,Lusaka,1,-15.4167,28.2833,ZM,ZMB,NULL
Hyderabad City,Hyderabad City,0,25.3792,68.3683,PK,PAK,NULL
Diyarbak?r,Diyarbakir,0,37.9108,40.2367,TR,TUR,NULL
Chinchvad,Chinchvad,0,18.6278,73.8131,IN,IND,NULL
Shuozhou,Shuozhou,0,39.3408,112.4292,CN,CHN,NULL
Cleveland,Cleveland,0,41.4767,-81.6804,US,USA,NULL
Pittsburgh,Pittsburgh,0,40.4396,-79.9762,US,USA,NULL
Patna,Patna,0,25.61,85.1414,IN,IND,NULL
Mosul,Mosul,0,36.3667,43.1167,IQ,IRQ,NULL
Austin,Austin,0,30.3004,-97.7522,US,USA,NULL
Sanzhou,Sanzhou,0,30.82,108.4,CN,CHN,NULL
Mecca,Mecca,0,21.4225,39.8261,SA,SAU,NULL
Conakry,Conakry,1,9.5092,-13.7122,GN,GIN,NULL
Kampala,Kampala,1,0.3136,32.5811,UG,UGA,NULL
Ecatepec,Ecatepec,0,19.6097,-99.06,MX,MEX,NULL
Cincinnati,Cincinnati,0,39.1413,-84.5061,US,USA,NULL
Makassar,Makassar,0,-5.1331,119.4136,ID,IDN,NULL
Yushan,Yushan,0,31.3867,120.9766,CN,CHN,NULL
Ludhi?na,Ludhiana,0,30.9083,75.8486,IN,IND,NULL
Newcastle,Newcastle,0,55.0077,-1.6578,GB,GBR,NULL
Depok,Depok,0,-6.394,106.8225,ID,IDN,NULL
Zhongli,Zhongli,0,24.965,121.2168,TW,TWN,NULL
Kansas City,Kansas City,0,39.1239,-94.5541,US,USA,NULL
Ouagadougou,Ouagadougou,1,12.3572,-1.5353,BF,BFA,NULL
Davao,Davao,0,7.0667,125.6,PH,PHL,NULL
Manhattan,Manhattan,0,40.7834,-73.9662,US,USA,NULL
Semarang,Semarang,0,-6.9667,110.4167,ID,IDN,NULL
Yinchuan,Yinchuan,0,38.4795,106.2254,CN,CHN,NULL
Caloocan City,Caloocan City,0,14.65,120.9667,PH,PHL,NULL
Novosibirsk,Novosibirsk,0,55.0333,82.9167,RU,RUS,NULL
Chengtangcun,Chengtangcun,0,35.0833,117.15,CN,CHN,NULL
?gra,Agra,0,27.18,78.02,IN,IND,NULL
Karaj,Karaj,0,35.8327,50.9915,IR,IRN,NULL
Indianapolis,Indianapolis,0,39.7771,-86.1458,US,USA,NULL
Jingdezhen,Jingdezhen,0,29.2942,117.2036,CN,CHN,NULL
Puebla,Puebla,0,19.0333,-98.1833,MX,MEX,NULL
Kaly?n,Kalyan,0,19.2502,73.1602,IN,IND,NULL
Madurai,Madurai,0,9.9197,78.1194,IN,IND,NULL
Benxi,Benxi,0,41.292,123.761,CN,CHN,NULL
Jamshedpur,Jamshedpur,0,22.8,86.1833,IN,IND,NULL
Recife,Recife,0,-8.0539,-34.8808,BR,BRA,NULL
Columbus,Columbus,0,39.9862,-82.985,US,USA,NULL
Tabr?z,Tabriz,0,38.0833,46.2833,IR,IRN,NULL
Maracaibo,Maracaibo,0,10.6333,-71.6333,VE,VEN,NULL
Zhangjiajie,Zhangjiajie,0,29.1255,110.4844,CN,CHN,NULL
Beihai,Beihai,0,21.4667,109.1,CN,CHN,NULL
Shuangyashan,Shuangyashan,0,46.6388,131.1545,CN,CHN,NULL
K?be,Kobe,0,34.6913,135.183,JP,JPN,NULL
Charlotte,Charlotte,0,35.208,-80.8304,US,USA,NULL
Yucheng,Yucheng,0,29.9888,103.0007,CN,CHN,NULL
Changshu,Changshu,0,31.65,120.7333,CN,CHN,NULL
Lianjiang,Lianjiang,0,21.6146,110.2794,CN,CHN,NULL
Ximeicun,Ximeicun,0,24.9633,118.3811,CN,CHN,NULL
Jianguang,Jianguang,0,28.1958,115.7833,CN,CHN,NULL
Mad?nat as S?dis min Ukt?bar,Madinat as Sadis min Uktubar,0,29.9361,30.9269,EG,EGY,NULL
Xushan,Xushan,0,30.1697,121.2665,CN,CHN,NULL
Belém,Belem,0,-1.4558,-48.5039,BR,BRA,NULL
Guiping,Guiping,0,23.4,110.0833,CN,CHN,NULL
Leizhou,Leizhou,0,20.9147,110.0806,CN,CHN,NULL
Gwangju,Gwangju,0,35.1667,126.9167,KR,KOR,NULL
N?sik,Nasik,0,20,73.7833,IN,IND,NULL
Porto Alegre,Porto Alegre,0,-30.0328,-51.23,BR,BRA,NULL
Valencia,Valencia,0,10.1667,-68,VE,VEN,NULL
Onitsha,Onitsha,0,6.1667,6.7833,NG,NGA,NULL
Virginia Beach,Virginia Beach,0,36.7335,-76.0435,US,USA,NULL
Daejeon,Daejeon,0,36.351,127.385,KR,KOR,NULL
Munich,Munich,0,48.1372,11.5755,DE,DEU,NULL
Auckland,Auckland,0,-36.85,174.7833,NZ,NZL,NULL
Yekaterinburg,Yekaterinburg,0,56.8356,60.6128,RU,RUS,NULL
Huangshan,Huangshan,0,29.7132,118.3151,CN,CHN,NULL
Huazhou,Huazhou,0,32.6889,112.0447,CN,CHN,NULL
Sh?r?z,Shiraz,0,29.61,52.5425,IR,IRN,NULL
Pizhou,Pizhou,0,34.3422,118.0097,CN,CHN,NULL
Palembang,Palembang,0,-2.9833,104.7644,ID,IDN,NULL
León de los Aldama,Leon de los Aldama,0,21.1167,-101.6833,MX,MEX,NULL
El Kelaa des Srarhna,El Kelaa des Srarhna,0,32.05,-7.4,MA,MAR,NULL
Kharkiv,Kharkiv,0,50,36.2292,UA,UKR,NULL
Kawanakajima,Kawanakajima,0,35.53,139.705,JP,JPN,NULL
Yangshe,Yangshe,0,31.8775,120.5512,CN,CHN,NULL
Chizhou,Chizhou,0,30.6583,117.4849,CN,CHN,NULL
Guyuan,Guyuan,0,36.008,106.2782,CN,CHN,NULL
Rui’an,Rui'an,0,27.778,120.6526,CN,CHN,NULL
Birstall,Birstall,0,52.6736,-1.12,GB,GBR,NULL
Muscat,Muscat,1,23.6139,58.5922,OM,OMN,NULL
Hebi,Hebi,0,35.7497,114.2887,CN,CHN,NULL
Bronx,Bronx,0,40.8501,-73.8662,US,USA,NULL
Gaozhou,Gaozhou,0,21.9135,110.8481,CN,CHN,NULL
The Hague,The Hague,1,52.0767,4.2986,NL,NLD,NULL
Owerri,Owerri,0,5.4833,7.0333,NG,NGA,NULL
Sharjah,Sharjah,0,25.3575,55.3919,AE,ARE,NULL
Far?d?b?d,Faridabad,0,28.4333,77.3167,IN,IND,NULL
Ulaanbaatar,Ulaanbaatar,1,47.9203,106.9172,MN,MNG,NULL
Goiânia,Goiania,0,-16.6806,-49.2564,BR,BRA,NULL
Kayseri,Kayseri,0,38.7333,35.4833,TR,TUR,NULL
Yueqing,Yueqing,0,28.1188,120.9621,CN,CHN,NULL
Belgrade,Belgrade,1,44.8167,20.4667,RS,SRB,NULL
Pingdu,Pingdu,0,36.7833,119.9556,CN,CHN,NULL
Milan,Milan,0,45.4669,9.19,IT,ITA,NULL
Aurang?b?d,Aurangabad,0,19.88,75.32,IN,IND,NULL
Yutan,Yutan,0,28.3147,112.554,CN,CHN,NULL
Wenling,Wenling,0,28.3797,121.3718,CN,CHN,NULL
Milwaukee,Milwaukee,0,43.0642,-87.9673,US,USA,NULL
Sofia,Sofia,1,42.6979,23.3217,BG,BGR,NULL
Adelaide,Adelaide,0,-34.9289,138.6011,AU,AUS,NULL
Prague,Prague,1,50.0833,14.4167,CZ,CZE,NULL
Samsun,Samsun,0,41.2867,36.33,TR,TUR,NULL
R?jkot,Rajkot,0,22.2969,70.7984,IN,IND,NULL
Liangshi,Liangshi,0,27.2578,111.7351,CN,CHN,NULL
Khulna,Khulna,0,22.8167,89.55,BD,BGD,NULL
Córdoba,Cordoba,0,-31.4167,-64.1833,AR,ARG,NULL
Guarulhos,Guarulhos,0,-23.4667,-46.5333,BR,BRA,NULL
Juárez,Juarez,0,31.7386,-106.487,MX,MEX,NULL
Saitama,Saitama,0,35.8617,139.6453,JP,JPN,NULL
Montevideo,Montevideo,1,-34.8667,-56.1667,UY,URY,NULL
Mbuji-Mayi,Mbuji-Mayi,0,-6.1209,23.5967,CD,COD,NULL
Fuqing,Fuqing,0,25.7232,119.3735,CN,CHN,NULL
Xintai,Xintai,0,35.91,117.78,CN,CHN,NULL
Doha,Doha,1,25.3,51.5333,QA,QAT,NULL
Hiroshima,Hiroshima,0,34.4,132.45,JP,JPN,NULL
Meerut,Meerut,0,28.99,77.7,IN,IND,NULL
Yushu,Yushu,0,44.8249,126.5451,CN,CHN,NULL
Rongcheng,Rongcheng,0,26.2312,104.0966,CN,CHN,NULL
Huazhou,Huazhou,0,21.654,110.6294,CN,CHN,NULL
Yangquan,Yangquan,0,37.8576,113.5762,CN,CHN,NULL
Haicheng,Haicheng,0,40.8523,122.7474,CN,CHN,NULL
Yingtan,Yingtan,0,28.2333,117,CN,CHN,NULL
Huaiyin,Huaiyin,0,33.58,119.03,CN,CHN,NULL
Wuzhong,Wuzhong,0,37.9874,106.1919,CN,CHN,NULL
Barranquilla,Barranquilla,0,10.9639,-74.7964,CO,COL,NULL
Jabalpur,Jabalpur,0,23.1667,79.9333,IN,IND,NULL
Th?ne,Thane,0,19.18,72.9633,IN,IND,NULL
Zhangye,Zhangye,0,38.9355,100.4553,CN,CHN,NULL
Rucheng,Rucheng,0,32.3852,120.5634,CN,CHN,NULL
Nizhniy Novgorod,Nizhniy Novgorod,0,56.3269,44.0075,RU,RUS,NULL
Comayagüela,Comayaguela,0,14.0833,-87.2167,HN,HND,NULL
Shaoyang,Shaoyang,0,32.9387,119.8404,CN,CHN,NULL
Dhanb?d,Dhanbad,0,23.7928,86.435,IN,IND,NULL
Yichun,Yichun,0,47.7235,128.8893,CN,CHN,NULL
Laiwu,Laiwu,0,36.1833,117.6667,CN,CHN,NULL
Jingling,Jingling,0,30.6667,113.1667,CN,CHN,NULL
Kazan,Kazan,0,55.7908,49.1144,RU,RUS,NULL
Dayan,Dayan,0,26.8808,100.2208,CN,CHN,NULL
Suwon,Suwon,0,37.2858,127.01,KR,KOR,NULL
Jiangyin,Jiangyin,0,31.9087,120.2653,CN,CHN,NULL
Yongcheng,Yongcheng,0,33.9317,116.4459,CN,CHN,NULL
Calgary,Calgary,0,51.05,-114.0667,CA,CAN,NULL
C?n Th?,Can Tho,0,10.0333,105.7833,VN,VNM,NULL
Abuja,Abuja,1,9.0556,7.4914,NG,NGA,NULL
Yiwu,Yiwu,0,29.3081,120.0698,CN,CHN,NULL
Mandalay,Mandalay,0,21.9769,96.0869,MM,MMR,NULL
Beidao,Beidao,0,34.6,105.92,CN,CHN,NULL
Al Ba?rah,Al Basrah,0,30.4889,47.81,IQ,IRQ,NULL
Shuangshui,Shuangshui,0,26.5944,104.8333,CN,CHN,NULL
Vila Velha,Vila Velha,0,3.2167,-51.2167,BR,BRA,NULL
Allah?b?d,Allahabad,0,25.455,81.84,IN,IND,NULL
V?r?nasi,Varanasi,0,25.3189,83.0128,IN,IND,NULL
Chelyabinsk,Chelyabinsk,0,55.15,61.4,RU,RUS,NULL
Mombasa,Mombasa,0,-4.05,39.6667,KE,KEN,NULL
Providence,Providence,0,41.823,-71.4187,US,USA,NULL
Qom,Qom,0,34.6461,50.8789,IR,IRN,NULL
Maiduguri,Maiduguri,0,11.8333,13.15,NG,NGA,NULL
Maputo,Maputo,1,-25.9153,32.5764,MZ,MOZ,NULL
Rosario,Rosario,0,-32.9575,-60.6394,AR,ARG,NULL
Benin City,Benin City,0,6.3176,5.6145,NG,NGA,NULL
Xinyu,Xinyu,0,27.795,114.9242,CN,CHN,NULL
Pikine,Pikine,0,14.75,-17.4,SN,SEN,NULL
Ahv?z,Ahvaz,0,31.3203,48.6692,IR,IRN,NULL
Dublin,Dublin,1,53.3497,-6.2603,IE,IRL,NULL
Jacksonville,Jacksonville,0,30.3322,-81.6749,US,USA,NULL
Medina,Medina,0,24.4667,39.6,SA,SAU,NULL
Sr?nagar,Srinagar,0,34.0911,74.8061,IN,IND,NULL
Omsk,Omsk,0,54.9667,73.3833,RU,RUS,NULL
Cilacap,Cilacap,0,-7.7167,109.017,ID,IDN,NULL
Bandar Lampung,Bandar Lampung,0,-5.4294,105.2625,ID,IDN,NULL
Samara,Samara,0,53.1833,50.1167,RU,RUS,NULL
Guankou,Guankou,0,28.1417,113.625,CN,CHN,NULL
Ulsan,Ulsan,0,35.55,129.3167,KR,KOR,NULL
Dingzhou,Dingzhou,0,38.5158,114.9845,CN,CHN,NULL
Campinas,Campinas,0,-22.9009,-47.0573,BR,BRA,NULL
Lianyuan,Lianyuan,0,27.6961,111.6659,CN,CHN,NULL
Rongcheng,Rongcheng,0,29.8239,112.9019,CN,CHN,NULL
Kaiyuan,Kaiyuan,0,36.0656,113.8153,CN,CHN,NULL
Nay Pyi Taw,Nay Pyi Taw,1,19.7475,96.115,MM,MMR,NULL
Dakar,Dakar,1,14.7319,-17.4572,SN,SEN,NULL
Zhuji,Zhuji,0,29.7169,120.2314,CN,CHN,NULL
Kigali,Kigali,1,-1.9536,30.0606,RW,RWA,NULL
Zapopan,Zapopan,0,20.7167,-103.4,MX,MEX,NULL
Leiyang,Leiyang,0,26.4179,112.8457,CN,CHN,NULL
Santiago,Santiago,0,19.45,-70.7,DO,DOM,NULL
Dadukou,Dadukou,0,26.5849,101.7149,CN,CHN,NULL
Xiantao,Xiantao,0,30.3833,113.4,CN,CHN,NULL
Amritsar,Amritsar,0,31.6167,74.85,IN,IND,NULL
Callao,Callao,0,-12.0611,-77.1333,PE,PER,NULL
Al?garh,Aligarh,0,27.88,78.08,IN,IND,NULL
Yingchuan,Yingchuan,0,34.1511,113.4733,CN,CHN,NULL
Tegucigalpa,Tegucigalpa,1,14.0942,-87.2067,HN,HND,NULL
Ciudad Nezahualcóyotl,Ciudad Nezahualcoyotl,0,19.41,-99.03,MX,MEX,NULL
Tripoli,Tripoli,1,32.8752,13.1875,LY,LBY,NULL
Rostov,Rostov,0,47.2333,39.7167,RU,RUS,NULL
Nezahualcóyotl,Nezahualcoyotl,0,19.4,-98.9889,MX,MEX,NULL
Bhiwandi,Bhiwandi,0,19.3,73.0667,IN,IND,NULL
Zhoushan,Zhoushan,0,30.0162,122.0988,CN,CHN,NULL
Tbilisi,Tbilisi,1,41.7225,44.7925,GE,GEO,NULL
Ufa,Ufa,0,54.7333,55.9667,RU,RUS,NULL
Fès,Fes,0,34.0433,-5.0033,MA,MAR,NULL
Sevilla,Sevilla,0,37.39,-5.99,ES,ESP,NULL
Mexicali,Mexicali,0,32.6633,-115.4678,MX,MEX,NULL
Biên Hòa,Bien Hoa,0,10.9277,106.8681,VN,VNM,NULL
Gwalior,Gwalior,0,26.215,78.1931,IN,IND,NULL
Ankang,Ankang,0,32.6877,109.0235,CN,CHN,NULL
Ikare,Ikare,0,7.5304,5.76,NG,NGA,NULL
Huambo,Huambo,0,-12.7667,15.7333,AO,AGO,NULL
Hegang,Hegang,0,47.3139,130.2775,CN,CHN,NULL
Salt Lake City,Salt Lake City,0,40.7777,-111.9306,US,USA,NULL
Bhilai,Bhilai,0,21.2167,81.4333,IN,IND,NULL
Yuyao,Yuyao,0,30.0372,121.1546,CN,CHN,NULL
N’Djamena,N'Djamena,1,12.11,15.05,TD,TCD,NULL
Hanchuan,Hanchuan,0,30.652,113.8274,CN,CHN,NULL
Gongzhuling,Gongzhuling,0,43.5036,124.8088,CN,CHN,NULL
Irbid,Irbid,0,32.5556,35.85,JO,JOR,NULL
H?ora,Haora,0,22.59,88.31,IN,IND,NULL
Cologne,Cologne,0,50.9422,6.9578,DE,DEU,NULL
Krasnoyarsk,Krasnoyarsk,0,56.0167,92.8667,RU,RUS,NULL
Yicheng,Yicheng,0,31.3697,119.8239,CN,CHN,NULL
São Gonçalo,Sao Goncalo,0,-22.8269,-43.0539,BR,BRA,NULL
Nashville,Nashville,0,36.1715,-86.7843,US,USA,NULL
Yerevan,Yerevan,1,40.1814,44.5144,AR,ARG,NULL
R?nchi,Ranchi,0,23.3556,85.3347,IN,IND,NULL
Nur-Sultan,Nur-Sultan,1,51.1333,71.4333,KZ,KAZ,NULL
Nouakchott,Nouakchott,1,18.0858,-15.9785,MR,MRT,NULL
Vereeniging,Vereeniging,0,-26.6736,27.9319,ZA,ZAF,NULL
Richmond,Richmond,0,37.5295,-77.4756,US,USA,NULL
São Luís,Sao Luis,0,-2.53,-44.3028,BR,BRA,NULL
San Pedro Sula,San Pedro Sula,0,15.5,-88.0333,HN,HND,NULL
Taixing,Taixing,0,32.1724,120.0142,CN,CHN,NULL
Memphis,Memphis,0,35.1046,-89.9773,US,USA,NULL
Goyang,Goyang,0,37.6564,126.835,KR,KOR,NULL
Bezw?da,Bezwada,0,16.5167,80.6167,IN,IND,NULL
Edmonton,Edmonton,0,53.5344,-113.4903,CA,CAN,NULL
Mizhou,Mizhou,0,35.99,119.3801,CN,CHN,NULL
Tunis,Tunis,1,36.8008,10.18,TN,TUN,NULL
Xishan,Xishan,0,27.6609,113.4946,CN,CHN,NULL
Ezhou,Ezhou,0,30.3972,114.8842,CN,CHN,NULL
Barquisimeto,Barquisimeto,0,10.0678,-69.3467,VE,VEN,NULL
Sendai,Sendai,0,38.2683,140.8694,JP,JPN,NULL
Voronezh,Voronezh,0,51.6717,39.2106,RU,RUS,NULL
Perm,Perm,0,58.0139,56.2489,RU,RUS,NULL
Changwon,Changwon,0,35.2281,128.6811,KR,KOR,NULL
Zhongwei,Zhongwei,0,37.5139,105.1884,CN,CHN,NULL
Shouguang,Shouguang,0,36.8833,118.7333,CN,CHN,NULL
Bogor,Bogor,0,-6.6,106.8,ID,IDN,NULL
Raleigh,Raleigh,0,35.8325,-78.6435,US,USA,NULL
Cartagena,Cartagena,0,10.4236,-75.5253,CO,COL,NULL
Chand?garh,Chandigarh,0,30.7353,76.7911,IN,IND,NULL
Bishkek,Bishkek,1,42.8667,74.5667,KG,KGZ,NULL
Matola,Matola,0,-25.9667,32.4667,MZ,MOZ,NULL
Ogbomoso,Ogbomoso,0,8.1333,4.25,NG,NGA,NULL
Ashgabat,Ashgabat,1,37.95,58.3833,TM,TKM,NULL
Maceió,Maceio,0,-9.6658,-35.735,BR,BRA,NULL
Niamey,Niamey,1,13.5086,2.1111,NE,NER,NULL
Managua,Managua,1,12.15,-86.2667,NI,NIC,NULL
Patam,Patam,0,1.0678,104.0167,ID,IDN,NULL
Tekirda?,Tekirdag,0,40.9833,27.5167,TR,TUR,NULL
Shubr? al Khaymah,Shubra al Khaymah,0,30.1286,31.2422,EG,EGY,NULL
Linhai,Linhai,0,28.8523,121.1409,CN,CHN,NULL
Monrovia,Monrovia,1,6.3106,-10.8047,LR,LBR,NULL
Wafangdian,Wafangdian,0,39.6271,121.9972,CN,CHN,NULL
Zhongxiang,Zhongxiang,0,31.169,112.5853,CN,CHN,NULL
Odesa,Odesa,0,46.4775,30.7326,UA,UKR,NULL
Shymkent,Shymkent,0,42.3,69.6,KZ,KAZ,NULL
New Orleans,New Orleans,0,30.0687,-89.9288,US,USA,NULL
Th? ??c,Thu Duc,0,10.8199,106.7909,VN,VNM,NULL
Volgograd,Volgograd,0,48.7086,44.5147,RU,RUS,NULL
Port-au-Prince,Port-au-Prince,1,18.5425,-72.3386,HT,HTI,NULL
Islamabad,Islamabad,1,33.6989,73.0369,PK,PAK,NULL
Mysore,Mysore,0,12.3086,76.6531,IN,IND,NULL
Xinyi,Xinyi,0,22.3559,110.9369,CN,CHN,NULL
Kathmandu,Kathmandu,1,27.7167,85.3667,NP,NPL,NULL
Raipur,Raipur,0,21.2379,81.6337,IN,IND,NULL
Nice,Nice,0,43.7034,7.2663,FR,FRA,NULL
Arequipa,Arequipa,0,-16.3988,-71.5369,PE,PER,NULL
Port Harcourt,Port Harcourt,0,4.75,7,NG,NGA,NULL
Louisville,Louisville,0,38.1663,-85.6485,US,USA,NULL
Zaoyang,Zaoyang,0,32.1287,112.7581,CN,CHN,NULL
Shuizhai,Shuizhai,0,33.4433,114.8994,CN,CHN,NULL
Dnipro,Dnipro,0,48.45,34.9833,UA,UKR,NULL
Kota,Kota,0,25.18,75.83,IN,IND,NULL
Quetta,Quetta,0,30.192,67.007,PK,PAK,NULL
Abu Dhabi,Abu Dhabi,1,24.4781,54.3686,AE,ARE,NULL
Stockholm,Stockholm,1,59.3294,18.0686,SE,SWE,NULL
Ottawa,Ottawa,0,45.4247,-75.695,CA,CAN,NULL
Asmara,Asmara,1,15.3333,38.9167,ER,ERI,NULL
Freetown,Freetown,1,8.4833,-13.2331,SL,SLE,NULL
Jerusalem,Jerusalem,1,31.7833,35.2167,IL,ISR,NULL
Bangui,Bangui,1,4.3732,18.5628,CF,CAF,NULL
Panama City,Panama City,1,9,-79.5,PA,PAN,NULL
Amsterdam,Amsterdam,1,52.3667,4.8833,NL,NLD,NULL
Lomé,Lome,1,6.1319,1.2228,TG,TGO,NULL
Libreville,Libreville,1,0.3901,9.4544,GA,GAB,NULL
Zagreb,Zagreb,1,45.8,15.95,HR,HRV,NULL
Dushanbe,Dushanbe,1,38.5731,68.7864,TJ,TJK,NULL
Lilongwe,Lilongwe,1,-13.9833,33.7833,MW,MWI,NULL
Cotonou,Cotonou,1,6.4,2.52,BJ,BEN,NULL
Vientiane,Vientiane,1,17.9667,102.6,LA,LAO,NULL
Colombo,Colombo,1,6.9167,79.8333,LK,LKA,NULL
Pretoria,Pretoria,1,-25.7464,28.1881,ZA,ZAF,NULL
Winnipeg,Winnipeg,0,49.8844,-97.1464,CA,CAN,NULL
Quebec City,Quebec City,0,46.8139,-71.2081,CA,CAN,NULL
Oslo,Oslo,1,59.9111,10.7528,NO,NOR,NULL
Athens,Athens,1,37.9842,23.7281,GR,GRC,NULL
Bujumbura,Bujumbura,1,-3.3825,29.3611,BI,BDI,NULL
Helsinki,Helsinki,1,60.1756,24.9342,FI,FIN,NULL
Skopje,Skopje,1,41.9833,21.4333,MK,MKD,NULL
Chisinau,Chisinau,1,47.0228,28.8353,MD,MDA,NULL
Riga,Riga,1,56.9475,24.1069,LV,LVA,NULL
Copenhagen,Copenhagen,1,55.6761,12.5689,DK,DNK,NULL
Kingston,Kingston,1,17.9714,-76.7931,JM,JAM,NULL
Rabat,Rabat,1,34.0253,-6.8361,MA,MAR,NULL
Vilnius,Vilnius,1,54.6833,25.2833,LT,LTU,NULL
San Salvador,San Salvador,1,13.6989,-89.1914,SV,SLV,NULL
Djibouti,Djibouti,1,11.595,43.1481,DJ,DJI,NULL
Lisbon,Lisbon,1,38.7452,-9.1604,PT,PRT,NULL
Kitchener,Kitchener,0,43.4186,-80.4728,CA,CAN,NULL
Tallinn,Tallinn,1,59.4372,24.745,EE,EST,NULL
Cape Town,Cape Town,1,-33.925,18.425,ZA,ZAF,NULL
Bratislava,Bratislava,1,48.1447,17.1128,SK,SVK,NULL
Tirana,Tirana,1,41.33,19.82,AL,ALB,NULL
Canberra,Canberra,1,-35.2931,149.1269,AU,AUS,NULL
Wellington,Wellington,1,-41.2889,174.7772,NZ,NZL,NULL
Beirut,Beirut,1,33.8869,35.5131,LB,LBN,NULL
Dodoma,Dodoma,1,-6.1835,35.746,TZ,TZA,NULL
Halifax,Halifax,0,44.6475,-63.5906,CA,CAN,NULL
Bissau,Bissau,1,11.8592,-15.5956,GW,GNB,NULL
Juba,Juba,1,4.85,31.6,SS,SSD,NULL
Port Moresby,Port Moresby,1,-9.4789,147.1494,PG,PNG,NULL
Yamoussoukro,Yamoussoukro,1,6.8161,-5.2742,CI,CIV,NULL
Victoria,Victoria,0,48.4283,-123.3647,CA,CAN,NULL
Maseru,Maseru,1,-29.31,27.48,LS,LSO,NULL
Nicosia,Nicosia,1,35.1725,33.365,CY,CYP,NULL
Windhoek,Windhoek,1,-22.57,17.0836,NA,NAM,NULL
Porto-Novo,Porto-Novo,1,6.4833,2.6167,BJ,BEN,NULL
Sucre,Sucre,1,-19.0431,-65.2592,BO,BOL,NULL
San José,San Jose,1,9.9333,-84.0833,CR,CRI,NULL
Ljubljana,Ljubljana,1,46.05,14.5167,SI,SVN,NULL
Sarajevo,Sarajevo,1,43.8667,18.4167,BA,BIH,NULL
Nassau,Nassau,1,25.0667,-77.3333,BS,BHS,NULL
Bloemfontein,Bloemfontein,1,-29.1,26.2167,ZA,ZAF,NULL
Fort-de-France,Fort-de-France,1,14.6104,-61.08,MQ,MTQ,NULL
Gaborone,Gaborone,1,-24.6569,25.9086,BW,BWA,NULL
Paramaribo,Paramaribo,1,5.8667,-55.1667,SR,SUR,NULL
Dili,Dili,1,-8.5586,125.5736,TL,TLS,NULL
Georgetown,Georgetown,1,6.7833,-58.1667,GY,GUY,NULL
Malabo,Malabo,1,3.7521,8.7737,GQ,GNQ,NULL
Gibraltar,Gibraltar,1,36.1324,-5.3781,GI,GIB,NULL
Saint-Denis,Saint-Denis,1,-20.8789,55.4481,RE,REU,NULL
Male,Male,1,4.175,73.5083,MV,MDV,NULL
Podgorica,Podgorica,1,42.4397,19.2661,ME,MNE,NULL
Manama,Manama,1,26.225,50.5775,BH,BHR,NULL
Port Louis,Port Louis,1,-20.1667,57.5,MU,MUS,NULL
New Delhi,New Delhi,1,28.7,77.2,IN,IND,NULL
Bern,Bern,1,46.948,7.4474,CH,CHE,NULL
Papeete,Papeete,1,-17.5334,-149.5667,PF,PYF,NULL
Reykjavík,Reykjavik,1,64.1475,-21.935,IS,ISL,NULL
Praia,Praia,1,14.9177,-23.5092,CV,CPV,NULL
Luxembourg,Luxembourg,1,49.6106,6.1328,LU,LUX,NULL
